Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Experimental Condition [Media],Experimental Condition [Steps],Experimental Condition [Flow Control],Comment [Preculture],Source Name,Comment [Image File Path],Comment [Image File Type],Channels,Processed Data File
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL17_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL17/20161130_switch_IPTG1uM_Pos2_GL17_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL17_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL18_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL18/20161130_switch_IPTG1uM_Pos2_GL18_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL18_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL20_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL20/20161130_switch_IPTG1uM_Pos2_GL20_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL20_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL21_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL21/20161130_switch_IPTG1uM_Pos2_GL21_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL21_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL22_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL22/20161130_switch_IPTG1uM_Pos2_GL22_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL22_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL23_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL23/20161130_switch_IPTG1uM_Pos2_GL23_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL23_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL24_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL24/20161130_switch_IPTG1uM_Pos2_GL24_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL24_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL25_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL25/20161130_switch_IPTG1uM_Pos2_GL25_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL25_frames.txt
switch_withIPTG1uM,20161130_switch_IPTG1uM_Pos2_GL27_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 1uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.439 (used 12ml out of 20ml),20161130,Julou_2020_lacInduction_GL_Images/20161130/20161130_switch_IPTG1uM_curated/20161130_switch_IPTG1uM_Pos2_GL27/20161130_switch_IPTG1uM_Pos2_GL27_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161130/20161130_switch_IPTG1uM_Pos2_GL27_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL01_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL01/20161207_Pos0_GL01_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL01_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL02_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL02/20161207_Pos0_GL02_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL02_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL04/20161207_Pos0_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL04_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL05_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL05/20161207_Pos0_GL05_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL05_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL07_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL07/20161207_Pos0_GL07_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL07_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL08_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL08/20161207_Pos0_GL08_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL08_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL09_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL09/20161207_Pos0_GL09_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL09_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL10_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL10/20161207_Pos0_GL10_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL10_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL11_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL11/20161207_Pos0_GL11_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL11_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL12_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL12/20161207_Pos0_GL12_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL12_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL18_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL18/20161207_Pos0_GL18_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL18_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL19_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL19/20161207_Pos0_GL19_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL19_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL20_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL20/20161207_Pos0_GL20_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL20_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL22_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL22/20161207_Pos0_GL22_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL22_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL24_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL24/20161207_Pos0_GL24_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL24_frames.txt
switch_withIPTG5uM,20161207_Pos0_GL27_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos0_GL27/20161207_Pos0_GL27_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos0_GL27_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL04_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL04/20161207_Pos1_GL04_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL04_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL06_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL06/20161207_Pos1_GL06_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL06_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL07_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL07/20161207_Pos1_GL07_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL07_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL08_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL08/20161207_Pos1_GL08_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL08_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL09_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL09/20161207_Pos1_GL09_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL09_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL12_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL12/20161207_Pos1_GL12_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL12_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL14_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL14/20161207_Pos1_GL14_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL14_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL15_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL15/20161207_Pos1_GL15_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL15_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL16_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL16/20161207_Pos1_GL16_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL16_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL17_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL17/20161207_Pos1_GL17_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL17_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL18_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL18/20161207_Pos1_GL18_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL18_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL19_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL19/20161207_Pos1_GL19_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL19_frames.txt
switch_withIPTG5uM,20161207_Pos1_GL21_t0001_c0001.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 5uM IPTG + 1/100 PB | B: M9 0.2% lactose + 5uM IPTG + 1/100 PB + 1/250 beads,6h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.37 / 0.62,- ASC662: OD=0.214 (used 15ml out of 20ml),20161207,Julou_2020_lacInduction_GL_Images/20161207/20161207_curated/20161207_Pos1_GL21/20161207_Pos1_GL21_t0001_c0001.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20161207/20161207_Pos1_GL21_frames.txt
